date,modal_price,seasonal_price,deseasonalized_price,APMC_commodity
2014-09-01,1981.0,20.40046296296296,1960.599537037037,kurdwadi+sorgum(jawar)
2014-10-01,1779.0,-85.46064814814821,1864.4606481481483,kurdwadi+sorgum(jawar)
2014-11-01,1973.0,58.73379629629629,1914.2662037037037,kurdwadi+sorgum(jawar)
2014-12-01,1861.0,36.79629629629629,1824.2037037037037,kurdwadi+sorgum(jawar)
2015-01-01,1840.0,-41.70370370370371,1881.7037037037037,kurdwadi+sorgum(jawar)
2015-02-01,1660.0,11.233796296296369,1648.7662037037037,kurdwadi+sorgum(jawar)
2015-03-01,1680.0,20.40046296296296,1659.599537037037,kurdwadi+sorgum(jawar)
2015-04-01,1589.0,-85.46064814814821,1674.4606481481483,kurdwadi+sorgum(jawar)
2015-05-01,1426.0,58.73379629629629,1367.2662037037037,kurdwadi+sorgum(jawar)
2015-06-01,1441.0,36.79629629629629,1404.2037037037037,kurdwadi+sorgum(jawar)
2015-07-01,1432.0,-41.70370370370371,1473.7037037037037,kurdwadi+sorgum(jawar)
2015-08-01,1756.0,11.233796296296369,1744.7662037037037,kurdwadi+sorgum(jawar)
2015-09-01,1721.0,20.40046296296296,1700.599537037037,kurdwadi+sorgum(jawar)
2015-10-01,1502.0,-85.46064814814821,1587.4606481481483,kurdwadi+sorgum(jawar)
2015-11-01,2087.0,58.73379629629629,2028.2662037037037,kurdwadi+sorgum(jawar)
2015-12-01,1905.0,36.79629629629629,1868.2037037037037,kurdwadi+sorgum(jawar)
2016-01-01,1751.0,-41.70370370370371,1792.7037037037037,kurdwadi+sorgum(jawar)
2016-02-01,1836.0,11.233796296296369,1824.7662037037037,kurdwadi+sorgum(jawar)
2016-03-01,1902.0,20.40046296296296,1881.599537037037,kurdwadi+sorgum(jawar)
2016-04-01,1933.0,-85.46064814814821,2018.4606481481483,kurdwadi+sorgum(jawar)
2016-05-01,1981.0,58.73379629629629,1922.2662037037037,kurdwadi+sorgum(jawar)
2016-06-01,2135.0,36.79629629629629,2098.203703703704,kurdwadi+sorgum(jawar)
2016-07-01,2029.0,-41.70370370370371,2070.703703703704,kurdwadi+sorgum(jawar)
2016-08-01,1920.0,11.233796296296369,1908.7662037037037,kurdwadi+sorgum(jawar)
2016-09-01,2050.0,20.40046296296296,2029.599537037037,kurdwadi+sorgum(jawar)
2016-10-01,1998.0,-85.46064814814821,2083.4606481481483,kurdwadi+sorgum(jawar)
2014-09-01,2331.0,0.9392328482073402,2481.8126883541668,satara+potato
2014-10-01,2317.0,0.9020148653892326,2568.6938086105497,satara+potato
2014-11-01,2433.0,1.007457779515323,2414.989540475324,satara+potato
2014-12-01,2144.0,1.1250555956415795,1905.6836020422195,satara+potato
2015-01-01,1363.0,1.0453493636170144,1303.870311150219,satara+potato
2015-02-01,1045.0,0.9808895476295098,1065.3595020208181,satara+potato
2015-03-01,883.0,0.9392328482073402,940.128959166336,satara+potato
2015-04-01,706.0,0.9020148653892326,782.6922006383461,satara+potato
2015-05-01,789.0,1.007457779515323,783.1593700924909,satara+potato
2015-06-01,894.0,1.1250555956415795,794.6273974933508,satara+potato
2015-07-01,822.0,1.0453493636170144,786.3399822197213,satara+potato
2015-08-01,794.0,0.9808895476295098,809.469324980411,satara+potato
2015-09-01,856.0,0.9392328482073402,911.3820940502645,satara+potato
2015-10-01,794.0,0.9020148653892326,880.2515684232958,satara+potato
2015-11-01,888.0,1.007457779515323,881.4265153892674,satara+potato
2015-12-01,1019.0,1.1250555956415795,905.7330179482377,satara+potato
2016-01-01,1044.0,1.0453493636170144,998.7091744980402,satara+potato
2016-02-01,1106.0,0.9808895476295098,1127.5479514210763,satara+potato
2016-03-01,1111.0,0.9392328482073402,1182.880264590939,satara+potato
2016-04-01,1280.0,0.9020148653892326,1419.0453495992676,satara+potato
2016-05-01,1506.0,1.007457779515323,1494.85172542369,satara+potato
2016-06-01,1594.0,1.1250555956415795,1416.8188720407172,satara+potato
2016-07-01,1794.0,1.0453493636170144,1716.1726619247931,satara+potato
2016-08-01,1575.0,0.9808895476295098,1605.6853738591276,satara+potato
2016-09-01,1311.0,0.9392328482073402,1395.8200061914683,satara+potato
2016-10-01,1150.0,0.9020148653892326,1274.923556280592,satara+potato
2016-11-01,1021.0,1.007457779515323,1013.4419732122094,satara+potato
2014-09-01,4125.0,-52.035879629629676,4177.03587962963,satara+ginger (fresh)
2014-10-01,3919.0,-98.31365740740735,4017.3136574074074,satara+ginger (fresh)
2014-11-01,3075.0,-108.89699074074069,3183.896990740741,satara+ginger (fresh)
2014-12-01,2993.0,296.3043981481483,2696.6956018518517,satara+ginger (fresh)
2015-01-01,2550.0,50.61689814814808,2499.3831018518517,satara+ginger (fresh)
2015-02-01,2388.0,-87.67476851851872,2475.6747685185187,satara+ginger (fresh)
2015-03-01,2933.0,-52.035879629629676,2985.0358796296296,satara+ginger (fresh)
2015-04-01,2729.0,-98.31365740740735,2827.3136574074074,satara+ginger (fresh)
2015-05-01,2863.0,-108.89699074074069,2971.896990740741,satara+ginger (fresh)
2015-06-01,3694.0,296.3043981481483,3397.6956018518517,satara+ginger (fresh)
2015-07-01,3106.0,50.61689814814808,3055.3831018518517,satara+ginger (fresh)
2015-08-01,2871.0,-87.67476851851872,2958.6747685185187,satara+ginger (fresh)
2015-09-01,2325.0,-52.035879629629676,2377.0358796296296,satara+ginger (fresh)
2015-10-01,2363.0,-98.31365740740735,2461.3136574074074,satara+ginger (fresh)
2015-11-01,2338.0,-108.89699074074069,2446.896990740741,satara+ginger (fresh)
2015-12-01,2307.0,296.3043981481483,2010.6956018518517,satara+ginger (fresh)
2016-01-01,2122.0,50.61689814814808,2071.3831018518517,satara+ginger (fresh)
2016-02-01,2119.0,-87.67476851851872,2206.6747685185187,satara+ginger (fresh)
2016-03-01,2006.0,-52.035879629629676,2058.0358796296296,satara+ginger (fresh)
2016-04-01,1925.0,-98.31365740740735,2023.3136574074074,satara+ginger (fresh)
2016-05-01,1664.0,-108.89699074074069,1772.8969907407406,satara+ginger (fresh)
2016-06-01,2231.0,296.3043981481483,1934.6956018518517,satara+ginger (fresh)
2016-07-01,2014.0,50.61689814814808,1963.383101851852,satara+ginger (fresh)
2016-08-01,1481.0,-87.67476851851872,1568.6747685185187,satara+ginger (fresh)
2016-09-01,1372.0,-52.035879629629676,1424.0358796296296,satara+ginger (fresh)
2016-10-01,1269.0,-98.31365740740735,1367.3136574074074,satara+ginger (fresh)
2016-11-01,1167.0,-108.89699074074069,1275.8969907407406,satara+ginger (fresh)
2014-09-01,1318.0,0.9486313275261804,1389.3700974824972,shahapur+ghosali(bhaji)
2014-10-01,1117.0,0.8331452249096052,1340.7026369516702,shahapur+ghosali(bhaji)
2014-11-01,2000.0,0.8310082190344428,2406.715065133557,shahapur+ghosali(bhaji)
2014-12-01,1720.0,1.0130537941502484,1697.8367880678434,shahapur+ghosali(bhaji)
2015-01-01,2375.0,1.3078949451037503,1815.8950830806984,shahapur+ghosali(bhaji)
2015-02-01,2178.0,1.0662664892757723,2042.6413301981736,shahapur+ghosali(bhaji)
2015-03-01,1700.0,0.9486313275261804,1792.0555126860738,shahapur+ghosali(bhaji)
2015-04-01,1292.0,0.8331452249096052,1550.7500509772228,shahapur+ghosali(bhaji)
2015-05-01,1455.0,0.8310082190344428,1750.8852098846626,shahapur+ghosali(bhaji)
2015-06-01,1777.0,1.0130537941502484,1754.1023095328824,shahapur+ghosali(bhaji)
2015-07-01,2008.0,1.3078949451037503,1535.2915060320179,shahapur+ghosali(bhaji)
2015-08-01,1335.0,1.0662664892757723,1252.0322203005333,shahapur+ghosali(bhaji)
2015-09-01,1079.0,0.9486313275261804,1137.4281754048668,shahapur+ghosali(bhaji)
2015-10-01,1530.0,0.8331452249096052,1836.4145340519744,shahapur+ghosali(bhaji)
2015-11-01,1291.0,0.8310082190344428,1553.534574543711,shahapur+ghosali(bhaji)
2015-12-01,1721.0,1.0130537941502484,1698.8239024795107,shahapur+ghosali(bhaji)
2016-01-01,2640.0,1.3078949451037503,2018.5107449823342,shahapur+ghosali(bhaji)
2016-02-01,2400.0,1.0662664892757723,2250.844440989723,shahapur+ghosali(bhaji)
2016-03-01,2756.0,0.9486313275261804,2905.2382311546,shahapur+ghosali(bhaji)
2016-04-01,1900.0,0.8331452249096052,2280.514780848857,shahapur+ghosali(bhaji)
2016-05-01,2413.0,0.8310082190344428,2903.7017260836365,shahapur+ghosali(bhaji)
2016-06-01,3144.0,1.0130537941502484,3103.487710282151,shahapur+ghosali(bhaji)
2016-07-01,2800.0,1.3078949451037503,2140.844729526718,shahapur+ghosali(bhaji)
2014-09-01,565.0,-178.45023148148152,743.4502314814815,satara+cabbage
2014-10-01,509.0,-215.00578703703704,724.0057870370371,satara+cabbage
2014-11-01,673.0,67.994212962963,605.005787037037,satara+cabbage
2014-12-01,746.0,92.7303240740741,653.2696759259259,satara+cabbage
2015-01-01,916.0,135.08449074074076,780.9155092592592,satara+cabbage
2015-02-01,863.0,97.64699074074076,765.3530092592592,satara+cabbage
2015-03-01,640.0,-178.45023148148152,818.4502314814815,satara+cabbage
2015-04-01,398.0,-215.00578703703704,613.0057870370371,satara+cabbage
2015-05-01,543.0,67.994212962963,475.005787037037,satara+cabbage
2015-06-01,762.0,92.7303240740741,669.2696759259259,satara+cabbage
2015-07-01,886.0,135.08449074074076,750.9155092592592,satara+cabbage
2015-08-01,710.0,97.64699074074076,612.3530092592592,satara+cabbage
2015-09-01,538.0,-178.45023148148152,716.4502314814815,satara+cabbage
2015-10-01,630.0,-215.00578703703704,845.0057870370371,satara+cabbage
2015-11-01,900.0,67.994212962963,832.005787037037,satara+cabbage
2015-12-01,1089.0,92.7303240740741,996.2696759259259,satara+cabbage
2016-01-01,960.0,135.08449074074076,824.9155092592592,satara+cabbage
2016-02-01,738.0,97.64699074074076,640.3530092592592,satara+cabbage
2016-03-01,525.0,-178.45023148148152,703.4502314814815,satara+cabbage
2016-04-01,544.0,-215.00578703703704,759.0057870370371,satara+cabbage
2016-05-01,971.0,67.994212962963,903.005787037037,satara+cabbage
2016-06-01,703.0,92.7303240740741,610.2696759259259,satara+cabbage
2016-07-01,703.0,135.08449074074076,567.9155092592592,satara+cabbage
2016-08-01,992.0,97.64699074074076,894.3530092592592,satara+cabbage
2016-09-01,459.0,-178.45023148148152,637.4502314814815,satara+cabbage
2016-10-01,562.0,-215.00578703703704,777.0057870370371,satara+cabbage
2016-11-01,473.0,67.994212962963,405.005787037037,satara+cabbage
2014-09-01,1685.0,-156.74884259259264,1841.7488425925926,patan+brinjal
2014-10-01,1587.0,-87.7766203703704,1674.7766203703704,patan+brinjal
2014-11-01,2742.0,-95.16550925925927,2837.165509259259,patan+brinjal
2014-12-01,2128.0,210.39004629629636,1917.6099537037037,patan+brinjal
2015-01-01,1525.0,343.3483796296296,1181.6516203703704,patan+brinjal
2015-02-01,1019.0,-214.04745370370367,1233.0474537037037,patan+brinjal
2015-03-01,1110.0,-156.74884259259264,1266.7488425925926,patan+brinjal
2015-04-01,617.0,-87.7766203703704,704.7766203703704,patan+brinjal
2015-05-01,444.0,-95.16550925925927,539.1655092592592,patan+brinjal
2015-06-01,685.0,210.39004629629636,474.60995370370364,patan+brinjal
2015-07-01,865.0,343.3483796296296,521.6516203703704,patan+brinjal
2015-08-01,890.0,-214.04745370370367,1104.0474537037037,patan+brinjal
2015-09-01,794.0,-156.74884259259264,950.7488425925926,patan+brinjal
2015-10-01,1338.0,-87.7766203703704,1425.7766203703704,patan+brinjal
2015-11-01,1621.0,-95.16550925925927,1716.1655092592594,patan+brinjal
2015-12-01,1625.0,210.39004629629636,1414.6099537037037,patan+brinjal
2016-01-01,2488.0,343.3483796296296,2144.6516203703704,patan+brinjal
2016-02-01,936.0,-214.04745370370367,1150.0474537037037,patan+brinjal
2016-03-01,1206.0,-156.74884259259264,1362.7488425925926,patan+brinjal
2016-04-01,1397.0,-87.7766203703704,1484.7766203703704,patan+brinjal
2016-05-01,1389.0,-95.16550925925927,1484.1655092592594,patan+brinjal
2016-06-01,1953.0,210.39004629629636,1742.6099537037037,patan+brinjal
2016-07-01,2121.0,343.3483796296296,1777.6516203703704,patan+brinjal
2016-08-01,1913.0,-214.04745370370367,2127.0474537037035,patan+brinjal
2016-09-01,1477.0,-156.74884259259264,1633.7488425925926,patan+brinjal
2016-10-01,2709.0,-87.7766203703704,2796.7766203703704,patan+brinjal
2016-11-01,1483.0,-95.16550925925927,1578.1655092592594,patan+brinjal
2014-09-01,5829.0,62.35416666666667,5766.645833333333,koregaon+ghevda seed
2014-10-01,4428.0,159.90972222222234,4268.090277777777,koregaon+ghevda seed
2014-11-01,3763.0,153.9652777777777,3609.034722222222,koregaon+ghevda seed
2014-12-01,3244.0,-303.45833333333337,3547.4583333333335,koregaon+ghevda seed
2015-01-01,3904.0,-110.64583333333326,4014.645833333333,koregaon+ghevda seed
2015-02-01,3996.0,37.87499999999989,3958.125,koregaon+ghevda seed
2015-03-01,3808.0,62.35416666666667,3745.6458333333335,koregaon+ghevda seed
2015-04-01,3842.0,159.90972222222234,3682.090277777778,koregaon+ghevda seed
2015-05-01,4075.0,153.9652777777777,3921.034722222222,koregaon+ghevda seed
2015-06-01,3589.0,-303.45833333333337,3892.4583333333335,koregaon+ghevda seed
2015-07-01,3371.0,-110.64583333333326,3481.645833333333,koregaon+ghevda seed
2015-08-01,4405.0,37.87499999999989,4367.125,koregaon+ghevda seed
2015-09-01,4417.0,62.35416666666667,4354.645833333333,koregaon+ghevda seed
2015-10-01,4008.0,159.90972222222234,3848.090277777778,koregaon+ghevda seed
2015-11-01,3771.0,153.9652777777777,3617.034722222222,koregaon+ghevda seed
2015-12-01,3550.0,-303.45833333333337,3853.4583333333335,koregaon+ghevda seed
2016-01-01,3782.0,-110.64583333333326,3892.645833333333,koregaon+ghevda seed
2016-02-01,3500.0,37.87499999999989,3462.125,koregaon+ghevda seed
2016-03-01,3373.0,62.35416666666667,3310.6458333333335,koregaon+ghevda seed
2016-04-01,4123.0,159.90972222222234,3963.090277777778,koregaon+ghevda seed
2016-05-01,4138.0,153.9652777777777,3984.034722222222,koregaon+ghevda seed
2016-06-01,4013.0,-303.45833333333337,4316.458333333333,koregaon+ghevda seed
2016-07-01,4123.0,-110.64583333333326,4233.645833333333,koregaon+ghevda seed
2016-08-01,4123.0,37.87499999999989,4085.125,koregaon+ghevda seed
2016-09-01,4970.0,62.35416666666667,4907.645833333333,koregaon+ghevda seed
2016-10-01,5440.0,159.90972222222234,5280.090277777777,koregaon+ghevda seed
2016-11-01,5750.0,153.9652777777777,5596.034722222223,koregaon+ghevda seed
2014-09-01,2786.0,0.926893886119515,3005.7378106826454,karad+green chilli
2014-10-01,2259.0,0.8457551444666578,2670.985822290859,karad+green chilli
2014-11-01,2807.0,0.91026389566791,3083.721120170708,karad+green chilli
2014-12-01,2469.0,1.0140495229628899,2434.792329260191,karad+green chilli
2015-01-01,2792.0,1.2531487117034592,2227.98776707412,karad+green chilli
2015-02-01,3021.0,1.0498888390795673,2877.447485439027,karad+green chilli
2015-03-01,2708.0,0.926893886119515,2921.5857829607335,karad+green chilli
2015-04-01,2267.0,0.8457551444666578,2680.4448247602377,karad+green chilli
2015-05-01,2388.0,0.91026389566791,2623.415046301265,karad+green chilli
2015-06-01,3125.0,1.0140495229628899,3081.703535414377,karad+green chilli
2015-07-01,3500.0,1.2531487117034592,2792.964607721855,karad+green chilli
2015-08-01,2540.0,1.0498888390795673,2419.303744791502,karad+green chilli
2015-09-01,1500.0,0.926893886119515,1618.3082254213812,karad+green chilli
2015-10-01,1333.0,0.8457551444666578,1576.1062864602545,karad+green chilli
2015-11-01,1250.0,0.91026389566791,1373.2281440019185,karad+green chilli
2015-12-01,2257.0,1.0140495229628899,2225.7295614176796,karad+green chilli
2016-01-01,3404.0,1.2531487117034592,2716.3575784814843,karad+green chilli
2016-02-01,3492.0,1.0498888390795673,3326.0664081936716,karad+green chilli
2016-03-01,4622.0,0.926893886119515,4986.547078598416,karad+green chilli
2016-04-01,5132.0,0.8457551444666578,6067.950084106546,karad+green chilli
2016-05-01,6448.0,0.91026389566791,7083.660058019496,karad+green chilli
2016-06-01,4885.0,1.0140495229628899,4817.318966559754,karad+green chilli
2016-07-01,5943.0,1.2531487117034592,4742.45390391171,karad+green chilli
2016-08-01,3485.0,1.0498888390795673,3319.3990356686554,karad+green chilli
2016-09-01,1509.0,0.926893886119515,1628.0180747739093,karad+green chilli
2016-10-01,1316.0,0.8457551444666578,1556.0059062128244,karad+green chilli
2016-11-01,1076.0,0.91026389566791,1182.0747863568515,karad+green chilli
2014-09-01,2018.0,0.7658007911523717,2635.1500590164287,karad+ridge gourd
2014-10-01,1783.0,0.8938780455608704,1994.6792617344613,karad+ridge gourd
2014-11-01,2214.0,0.9638023146647797,2297.1515696868314,karad+ridge gourd
2014-12-01,2313.0,1.0539065010682682,2194.691841881116,karad+ridge gourd
2015-01-01,2258.0,1.3533334106276271,1668.4728111107677,karad+ridge gourd
